XMJP_XMJP_HI3518EV200_50H20L-E_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_50H20L-S_S38_8188EU_V4.02.R12.NAT.20170712_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H13-B_8188EU_S38_V4.02.R12.NAT.20170703_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H13-E_8188EU_S38_V4.02.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H13-S_8188EU_S38_V4.02.R12.NAT.20170720_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20EF_F4_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20F-F2_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20F-F4_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20L-S_8188EU_S38_V4.02.R12.NAT.20171111_ALL_UL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20L_BLG_8188EU_S38_V4.02.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20L_BLG_S38_XM711_V4.02.R12.NAT.20170616_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20L_F2_BLG_8188EU_S38_V4.02.R12.NAT.20170914_ALL_UL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20L_F2_BLG_S38_XM711_V4.02.R12.NAT.20170623_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20L_F4_BLG_8188EU_S38_V4.02.R12.NAT.20170914_ALL_UL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20L_F4_BLG_S38_XM711_V4.02.R12.NAT.20170619_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20_POWERSTRIP_8188EU_S38_V4.02.R12.NAT.20180607_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20_SOCKET_8188EU_S38_V4.02.R12.NAT.20180719_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RM50H10L_8188EU_S38_V4.02.R12.NAT.20171013_ALL_UL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RM50H20L-RF_8188EU_S38_V4.02.R12.NAT.20180404_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RM50H20L-S_8188EU_S38_V4.03.R12.NAT.20190212_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RM50H20L_8188EU_S38_V4.03.R12.NAT.20190212_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RM53H13_8188EU_S38_V4.03.R12.NAT.20181207_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RM53H13_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RX50H20E-RF_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RX50H20L-ES_8188EU_S38_V4.02.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RX50H20L-E_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RX50H20L_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RX53H13_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518E_50H10L_8188_S38_V4.02.R12.NAT.20160603_ALL.BIN,uclibc,0.9.32.1,
XMJP_XMJP_HI3518E_53H13_8188_S38_V4.02.R12.20151026_ALL.BIN,uclibc,0.9.32.1,
XMJP_XMJP_HI3518E_C50H10_8188_S38_V4.02.R12.NAT.20160715_ALL.BIN,uclibc,0.9.32.1,
XMJP_XMJP_HI3518E_RA50H10L-H_8188_S38_V4.02.R12.NAT.20151207_ALL.BIN,uclibc,0.9.32.1,
XMJP_XMJP_LITEOS_HI3516D_C83H40_AP6452_V1.03.LITEOS.20161101_ALL.BIN,httpd,0.0.1,,iperf,2.0.5,,libavformat,56.15.102,
XMJP_XMJP_LITEOS_HI3516D_S83H20_AP6452_V1.02.LITEOS.20161202_ALL.BIN,httpd,0.0.1,,iperf,2.0.5,,libavformat,56.15.102,
XMJP_XMJP_LITEOS_HI3516D_S83H40_AP6452_V1.02.LITEOS.20161202_ALL.BIN,httpd,0.0.1,,iperf,2.0.5,,libavformat,56.15.102,
XMJP_XMJP_LITEOS_HI3518EV200_C50H20N_8188EU_V1.01.LITEOS.20170731_ALL.BIN,httpd,0.0.1,,iperf,2.0.5,,libavformat,56.4.101,,wpa_supplicant,2.2,cve-2019-16275|cve-2019-11555|cve-2018-14526|cve-2017-13088|cve-2017-13087|cve-2017-13086|cve-2017-13084|cve-2017-13082|cve-2017-13081|cve-2017-13080|cve-2017-13079|cve-2017-13078|cve-2017-13077|cve-2015-5316|cve-2015-5315|cve-2015-5314|cve-2015-4146|cve-2015-4145|cve-2015-4144|cve-2015-4143|cve-2015-4142|cve-2015-4141|cve-2015-1863|cve-2014-3686
XMJP_XMJP_LITEOS_HI3518EV200_C50H20_8188EU_V1.01.LITEOS.20170630_ALL.BIN,httpd,0.0.1,,iperf,2.0.5,,libavformat,56.4.101,,wpa_supplicant,2.2,cve-2019-16275|cve-2019-11555|cve-2018-14526|cve-2017-13088|cve-2017-13087|cve-2017-13086|cve-2017-13084|cve-2017-13082|cve-2017-13081|cve-2017-13080|cve-2017-13079|cve-2017-13078|cve-2017-13077|cve-2015-5316|cve-2015-5315|cve-2015-5314|cve-2015-4146|cve-2015-4145|cve-2015-4144|cve-2015-4143|cve-2015-4142|cve-2015-4141|cve-2015-1863|cve-2014-3686
